Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,AMQ-5347,12739972,persistJMSRedelivered flag doesn't work correctly when exceptions occur,gtully,jfugitt,Major,Resolved,Fixed,08/Sep/14 21:02,31/Oct/14 19:32,
Bug,AMQ-5345,12739858,Improve LDAP communication,dejanb,dejanb,Major,Resolved,Fixed,08/Sep/14 11:51,06/Feb/15 10:44,
Bug,AMQ-5343,12738864,org.apache.activemq.thread.PooledTaskRunner.shutdown Waiting state,,mohitanchlia,Major,Open,,03/Sep/14 18:25,25/Feb/15 05:22,
Bug,AMQ-5342,12738512,Deadlock in network of brokers simple architecture,,csantana@fitbit.com,Critical,Open,,02/Sep/14 19:48,04/Dec/14 21:31,
Bug,AMQ-5341,12738426,ActiveMQ documentation is inaccurate in describing Store-based Cursors for Fast Consumer,,joeluo,Major,Open,,02/Sep/14 13:50,02/Sep/14 13:51,
Bug,AMQ-5340,12738296,QueueBrowser with expired messages hangs until woken by expired messages background job,,slowstrider,Critical,Resolved,Fixed,01/Sep/14 16:08,15/Sep/15 12:58,
Bug,AMQ-5339,12738267,LevelDBClient operation failed. NullPointerException after entering recovery mode,,nfx,Critical,Closed,Won't Fix,01/Sep/14 13:33,03/Feb/17 23:06,
Bug,AMQ-5338,12737633,Run into Memory Leak problem after upgrade from 5.5.1 to 5.10,,edwin_wang,Major,Closed,Not A Problem,29/Aug/14 02:00,21/Sep/15 15:55,
Bug,AMQ-5337,12737331,Bug in ConcurrentLinkedQueue leads to excessive CPU-consumption by ActiveMQ process,,Wawan,Major,Resolved,Fixed,28/Aug/14 08:09,18/Dec/14 00:51,
Bug,AMQ-5335,12737207,activemq.web module: Infinite loop in MessageListenerServlet::doPost method,,orlanster,Minor,Open,,27/Aug/14 19:58,27/Aug/14 20:01,
Bug,AMQ-5334,12736986,String message properties and map string entries containing surrogates are being corrupted when running with JRE 8. ,jbonofre,mariedenisejolie,Major,Open,,27/Aug/14 00:57,04/Sep/18 10:41,
Bug,AMQ-5333,12736785,XPath selector - make xml parser features configurable ,dejanb,dejanb,Major,Resolved,Fixed,26/Aug/14 12:45,06/Feb/15 10:43,
Bug,AMQ-5331,12736502,Memory Leak releated to TempQueues and JaasAuthenticationBroker.JaasSecurityContext,,falkmarcus,Critical,Open,,25/Aug/14 10:50,29/Aug/14 08:53,
Bug,AMQ-5330,12736021,MQTT unsubscribe command doesn't remove durable subscriber from topic,,smartgear,Major,Closed,Fixed,22/Aug/14 09:17,04/Sep/14 10:05,
Bug,AMQ-5329,12735969,When hot deploying ActiveMQ into Karaf using features.xml NoClassDefFoundError is thrown sometimes,,dragan.k.oz,Major,Open,,22/Aug/14 01:59,22/Aug/14 02:24,
Bug,AMQ-5328,12735762,Store limit reset to a smaller value than the current size  ,,heka,Major,Closed,Duplicate,21/Aug/14 11:53,21/Aug/14 20:13,
Bug,AMQ-5327,12735754,EOFException when sending char in MapMessage between Java and C++,,pawel.rmi,Critical,Closed,Invalid,21/Aug/14 10:40,21/Aug/14 13:46,
Bug,AMQ-5326,12735613,SslTransport doesn't support soWriteTimeout,,Lei Huang,Major,Closed,Duplicate,21/Aug/14 00:35,21/Aug/14 21:00,
Bug,AMQ-5324,12735193,JMSXDeliveryCount incremented unexpectedly after EOFException,,ahanton,Major,Closed,Cannot Reproduce,19/Aug/14 21:50,01/Nov/14 13:09,
Bug,AMQ-5323,12734405,ActiveMQ Message getProperty and setProperty inconsistent behaviour,,joaomelo,Trivial,Resolved,Fixed,15/Aug/14 12:39,18/Dec/14 00:39,
Bug,AMQ-5322,12733992,Message is assigned to different client with the same JMSXGroupID,mattrpav,bagameow,Major,Closed,Not A Problem,14/Aug/14 07:47,03/Mar/21 20:20,
Bug,AMQ-5321,12733793,activeMQ  levelDB,,kevin2014,Major,Closed,Fixed,13/Aug/14 15:23,03/Feb/17 23:06,
Bug,AMQ-5320,12733735,Incorrect Documentation  in org.apache.activemq.management.SizeStatisticImpl,,bansalp,Trivial,Resolved,Fixed,13/Aug/14 11:17,13/Aug/14 13:51,
Bug,AMQ-5318,12733038,"JDBC store; commit called on connection that uses autocommit during ""deleteAllMessages"" .",,pgfox,Minor,Resolved,Fixed,09/Aug/14 16:35,19/Aug/14 16:41,
Bug,AMQ-5317,12732830,NPE on brokerView addConnector,gtully,gtully,Major,Resolved,Fixed,08/Aug/14 13:01,08/Aug/14 13:14,
Bug,AMQ-5316,12732764,"LoggingBrokerPluggin, configuration variable logMessageEvents is not used",,pgfox,Trivial,Resolved,Fixed,08/Aug/14 06:27,08/Aug/14 16:27,
Bug,AMQ-5315,12732737,NullPointerException in DemandForwardingBridgeSupport.collectBrokerInfos,,leebutts,Critical,Resolved,Fixed,08/Aug/14 01:20,18/Dec/14 00:27,
Bug,AMQ-5313,12732561,ActiveMq consumer intermittently hanging after reconnect,,wayn23,Major,Closed,Fixed,07/Aug/14 14:32,16/Sep/14 20:24,
Bug,AMQ-5311,12732534,XAException message should encode the xaErrorCode,gtully,gtully,Major,Resolved,Fixed,07/Aug/14 12:22,07/Aug/14 12:50,
Bug,AMQ-5310,12732500,activemq-client - Throws IllegalStateException in receive method which should be a JMSException,dejanb,davsclaus,Major,Closed,Not A Problem,07/Aug/14 08:42,04/Jun/15 21:08,
Bug,AMQ-5307,12731754,MQTT Transport codec does not properly deal with partial read of frame header,tabish,tabish,Critical,Resolved,Fixed,04/Aug/14 14:56,05/Aug/14 07:43,
Bug,AMQ-5306,12731718,Composite destination creation in perf test always builds topics,,jkorab,Minor,Resolved,Fixed,04/Aug/14 12:00,05/Aug/14 00:36,
Bug,AMQ-5304,12731312,groupClass not applied to TempDestinationAuthorizationEntry,tmielke,tmielke,Major,Resolved,Fixed,01/Aug/14 12:24,17/Dec/14 21:47,
Bug,AMQ-5303,12731181,MQTT Subscriptions on VirtualTopic prefixed destinations failed retained tests.,tabish,tabish,Major,Resolved,Fixed,31/Jul/14 21:27,05/Jun/15 22:05,
Bug,AMQ-5302,12731102,documentation bug -wrong link at AMQ > Features > Security > Cached LDAP Authorization Module,,ludvicekj,Major,Closed,Fixed,31/Jul/14 16:28,25/Aug/14 10:00,
Bug,AMQ-5300,12730988,Inifinite loop when attempting to replay levelDB logs to rebuild index,gtully,vhle01,Major,Resolved,Fixed,31/Jul/14 03:47,02/Mar/15 13:45,
Bug,AMQ-5299,12730956,MQTT does to calls to unsubscribe on a duplicate subscription request.,,tabish,Trivial,Resolved,Fixed,31/Jul/14 00:03,31/Jul/14 00:04,
Bug,AMQ-5298,12730935,MQTT Transport can generate class cast exception when subscription is to a Virtual Topic,,tabish,Major,Resolved,Fixed,30/Jul/14 22:35,31/Jul/14 21:28,
Bug,AMQ-5297,12730898,PooledSession with lots of consumers can fail to start fully,,shendley,Major,Closed,Invalid,30/Jul/14 20:05,08/Feb/16 21:12,
Bug,AMQ-5296,12730780,Web-console does not initialize under Spring-4.x,,akuhtz,Major,Resolved,Fixed,30/Jul/14 12:39,07/Dec/15 20:28,
Bug,AMQ-5295,12730591,HTTPS Network Connector doesn't work with Mutual authentication- HTTPSClientTransport uses wrong SSLSocketFactory,,nannou9,Major,Resolved,Fixed,29/Jul/14 20:04,11/Feb/15 10:43,
Bug,AMQ-5291,12730233,javax.jms.JMSException: Transaction has not been started,,philippe_tseyen,Major,Closed,Incomplete,28/Jul/14 15:37,23/Dec/15 18:46,
Bug,AMQ-5288,12729497,Return proper error codes to MQTT client on failed connect.,,tabish,Major,Resolved,Fixed,24/Jul/14 17:00,24/Jul/14 17:31,
Bug,AMQ-5287,12729401,ActiveMQ 5.10 web console doesn't work in Karaf 3,jbonofre,ilazebny,Major,Closed,Won't Fix,24/Jul/14 08:59,07/Dec/15 20:32,
Bug,AMQ-5286,12729145,"""For example:"" snippets from https://activemq.apache.org/getting-started.html not shown in Chrome",mattrpav,cimamoglu,Minor,Closed,Fixed,23/Jul/14 11:34,03/Mar/21 17:41,
Bug,AMQ-5284,12729070,InvalidClassException when migrating LevelDB store from 5.9.1 to 5.10.0,,vhle01,Major,Closed,Won't Fix,23/Jul/14 02:30,23/Dec/15 18:49,
Bug,AMQ-5282,12728496,Activemq-karaf feature.xml missing org.fusesource.hawtbuf since 5.9.0,,guido.schweizer,Major,Resolved,Fixed,21/Jul/14 09:46,28/Mar/16 07:03,
Bug,AMQ-5281,12728178,Incorrect handling of unknown values in selectors,tabish,traylz,Major,Resolved,Fixed,18/Jul/14 10:02,22/Aug/14 19:01,
Bug,AMQ-5280,12728177,Incorrect handling of unknown values in selectors,,traylz,Major,Closed,Duplicate,18/Jul/14 10:01,18/Jul/14 10:29,
Bug,AMQ-5279,12727925,failover redelivery to alternative consumers with pending transaction  causes rollback *and* dlq processing,gtully,gtully,Major,Resolved,Fixed,17/Jul/14 13:47,17/Dec/14 19:46,
Bug,AMQ-5278,12727671,Proton JMS transformer causes corrupted payload with redelivered messages,,jfugitt,Major,Resolved,Fixed,16/Jul/14 15:15,03/Nov/14 19:19,
Bug,AMQ-5277,12727110,JDBC ack does not use messageId.entryLocator,gtully,gtully,Major,Resolved,Fixed,14/Jul/14 15:57,17/Dec/14 02:51,
Bug,AMQ-5276,12726961,Admin web console Topic view link direct to send.jsp,,isharasamantha,Major,Closed,Not A Problem,12/Jul/14 19:03,15/Jul/14 16:23,
Bug,AMQ-5275,12726814,ResultSet needs to be released,,bfinn,Minor,Closed,Not A Problem,11/Jul/14 15:12,11/Jul/14 18:45,
Bug,AMQ-5274,12726798,Stuck messages and CPU churn when aborted transacted message expires,gtully,yannick.malins,Critical,Resolved,Fixed,11/Jul/14 12:48,12/Dec/16 11:21,
Bug,AMQ-5273,12726700,Problem handling connections from multiple AMQP clients in ActiveMQ,,jfugitt,Critical,Closed,Duplicate,10/Jul/14 22:04,10/Jul/14 22:20,
Bug,AMQ-5269,12726598,"NIO transports using blocking accept calls, very slow shutdown",dkulp,dkulp,Major,Resolved,Fixed,10/Jul/14 14:55,10/Jul/14 20:38,
Bug,AMQ-5268,12726570,PooledConnectionFactory gets in endless loop when storing into JNDI,tabish,mkubricht,Major,Resolved,Fixed,10/Jul/14 12:06,16/Dec/14 00:28,
Bug,AMQ-5267,12726524,Some MQTT tests hang on HP-UX,,kearls,Minor,Closed,Incomplete,10/Jul/14 08:25,23/Dec/15 18:51,
Bug,AMQ-5266,12726356,Stuck Messages in Single Broker when using JDBC Persistent Store,gtully,gtully,Major,Resolved,Fixed,09/Jul/14 16:03,09/Feb/16 12:54,
Bug,AMQ-5265,12726188,JMX destination entires fail due to race condition in MBeanBridgeDestination,dejanb,jgenender,Major,Resolved,Fixed,08/Jul/14 21:03,08/Mar/21 09:09,
Bug,AMQ-5263,12725929,Method ActiveMQSession.close() is not thread safe as declared and required,,jiangfuqiang,Major,Open,,08/Jul/14 03:18,12/Sep/18 11:35,
Bug,AMQ-5262,12725879,ActiveMQ hangs on shutdown when JMS Bridge is created,,pminearo,Minor,Resolved,Fixed,07/Jul/14 23:15,16/Dec/14 00:08,
Bug,AMQ-5261,12725739,Memory leak in ActiveMQ JMX objects,,Aravind.Chennuru,Critical,Closed,Invalid,07/Jul/14 13:13,08/Jul/14 18:23,
Bug,AMQ-5260,12725487,Cross talk over duplex network connection can lead to blocking (alternative take),,matteor,Major,Open,,04/Jul/14 13:50,29/Jun/15 07:22,
Bug,AMQ-5259,12725423,"LevelDB spent much time on ""Taking a snapshot of the current index"" and stall producers",,djj0809,Major,Closed,Invalid,04/Jul/14 05:40,09/Jul/14 16:13,
Bug,AMQ-5258,12725221,Connection reference leak in PooledConnectionFactory leading to expired connections stuck in the pool,tabish,barlabanov,Major,Resolved,Fixed,03/Jul/14 09:51,16/Dec/14 00:02,
Bug,AMQ-5257,12724891,5.10.0 cannot startup with leveldb,,angus.aqlu,Major,Resolved,Duplicate,02/Jul/14 06:50,03/Jul/14 11:25,
Bug,AMQ-5256,12724822,AMQP WARN  Transport Connection failed: java.io.IOException,gtully,gtully,Major,Resolved,Fixed,01/Jul/14 21:30,15/Dec/14 23:53,
Bug,AMQ-5255,12724743,Hangs the Application if activeMQ is down,,tamilmaran,Major,Closed,Duplicate,01/Jul/14 15:07,01/Jul/14 15:09,
Bug,AMQ-5254,12724741,Hangs the Application if activeMQ is down,,tamilmaran,Major,Closed,Invalid,01/Jul/14 15:07,01/Jul/14 15:10,
Bug,AMQ-5253,12724461,Typo In settings parameter for policyEntries,,alexgal,Minor,Resolved,Fixed,30/Jun/14 14:30,21/Jul/14 20:09,
Bug,AMQ-5252,12724421,Purge through webconsole fails if authorizationPlugin is used,,rwagg,Minor,Resolved,Fixed,30/Jun/14 11:07,16/Apr/15 23:13,
Bug,AMQ-5251,12724276,Scheduler missing some synchronization,tabish,jahlborn,Minor,Resolved,Fixed,28/Jun/14 03:54,30/Jul/16 12:20,
Bug,AMQ-5250,12724269,temp queue not working after long run of activemq,,ruralhunter,Major,Closed,Cannot Reproduce,28/Jun/14 02:10,29/Jul/15 16:50,
Bug,AMQ-5249,12724267,"""cursor got duplicate"" error after upgrade",,ruralhunter,Major,Closed,Fixed,28/Jun/14 01:59,14/Mar/17 21:08,
Bug,AMQ-5248,12723826,ActiveMQ broker credentials don't work on Karaf child instance,jbonofre,jbonofre,Major,Open,,26/Jun/14 08:25,26/Jun/14 08:51,
Bug,AMQ-5245,12723616,activemq:bstat doesn't work in Karaf,jbonofre,jbonofre,Major,Resolved,Fixed,25/Jun/14 12:05,15/Oct/18 15:36,
Bug,AMQ-5244,12723587,Activemq failed receive message ,,anna.ratnaningsih,Major,Closed,Invalid,25/Jun/14 09:08,25/Jun/14 09:21,
Bug,AMQ-5243,12723341,ActiveMQ failed to start when the file path includes blank space,,mfshen,Minor,Resolved,Fixed,24/Jun/14 12:01,20/Apr/16 20:47,
Bug,AMQ-5242,12723125,Most Stomp tests fail or hang on AIX,mattrpav,kearls,Major,Open,,23/Jun/14 13:24,03/Mar/21 17:43,
Bug,AMQ-5241,12723104,"Spurious WARN  FailoverTransport - Transport .. failed, reason: , attempting to automatically reconnect java.io.EOFException",gtully,gtully,Minor,Resolved,Fixed,23/Jun/14 11:08,13/Jul/16 18:15,
Bug,AMQ-5240,12723081,[karaf] activemq:browse fails if transport is http,jbonofre,paolo.antinori,Minor,Open,,23/Jun/14 08:26,26/Jun/14 08:26,
Bug,AMQ-5237,12722848,Link stealing doesn't work for MQTT + Webscokets,tabish,surfnerd,Critical,Resolved,Fixed,20/Jun/14 18:47,18/Aug/14 21:44,
Bug,AMQ-5235,12722500,erroneous temp percent used,,adewavrin,Major,Closed,Won't Fix,19/Jun/14 13:37,03/Feb/17 23:06,
Bug,AMQ-5233,12722436,"MQTT broker with ACL, try to connect using bad credential sends first connection event and next disconnect event to client ",,xandros,Minor,Resolved,Fixed,19/Jun/14 08:02,21/Jul/14 19:57,
Bug,AMQ-5230,12721753,Initial Configuration Lists wrong JAR files,,pminearo,Minor,Resolved,Fixed,17/Jun/14 18:31,18/Jun/14 18:46,
Bug,AMQ-5228,12721273,java.lang.NoClassDefFoundError: org/fusesource/leveldbjni/internal/JniDB error during cleanup,,timgstewart,Major,Closed,Won't Fix,15/Jun/14 02:33,03/Feb/17 23:05,
Bug,AMQ-5227,12721106,Scheduler db-*.log files not being deleted,,evd,Major,Closed,Cannot Reproduce,13/Jun/14 13:24,06/Aug/14 22:32,
Bug,AMQ-5226,12720980,"When create on start is set to true, the JMS Pool can return the same connection twice in a row",tabish,tabish,Major,Resolved,Fixed,12/Jun/14 20:30,15/Dec/14 21:55,
Bug,AMQ-5225,12720948,broker will not start when using leveldb,,jrushford,Major,Resolved,Fixed,12/Jun/14 19:12,03/Feb/17 23:05,
Bug,AMQ-5224,12720863,XA pooled connection factories are not recoverable,,gnodet,Major,Resolved,Fixed,12/Jun/14 12:56,21/Jul/15 16:30,
Bug,AMQ-5223,12720840,activemq-jms-pool is missing OSGi metadata,,gnodet,Major,Resolved,Fixed,12/Jun/14 11:23,15/Dec/14 21:58,
Bug,AMQ-5222,12720635,Issue with Purge Inactive Destination feature,,anandverma,Major,Resolved,Cannot Reproduce,11/Jun/14 17:24,15/Jul/14 18:34,
Bug,AMQ-5221,12720531,AMQP support has a hardcoded prefetch value of 100 on the server side,tabish,jsloman,Major,Closed,Duplicate,11/Jun/14 08:40,03/Nov/14 21:09,
Bug,AMQ-5220,12720308,Advisory messages are still empty when received with a Stomp subscription,,vchampion,Major,Resolved,Fixed,10/Jun/14 09:31,18/Dec/14 00:24,
Bug,AMQ-5219,12719253,Deadlock between JMS Job Scheduler and broker initialization,,raulvk,Major,Closed,Incomplete,09/Jun/14 11:27,23/Jun/14 16:00,
Bug,AMQ-5216,12718849,BrokerXmlConfigStartTest fails on Windows,kearls,kearls,Minor,Resolved,Fixed,06/Jun/14 14:04,06/Jun/14 14:18,
Bug,AMQ-5212,12718604,Deadlock with duplicate detection and dlq processing in kahadb,gtully,gtully,Major,Resolved,Fixed,05/Jun/14 11:56,15/Dec/14 21:42,
Bug,AMQ-5211,12718493,ActiveMQDestination.createDestination() should prevent empty destination name,tabish,boday,Minor,Resolved,Fixed,04/Jun/14 21:51,15/Dec/14 21:38,
Bug,AMQ-5207,12718363,advisoryforConsumed does not contain original messageID,,gcolman,Major,Closed,Not A Problem,04/Jun/14 11:50,04/Jun/14 17:26,
Bug,AMQ-5205,12717963,Web console config not updating in ServiceMix (Karaf),mattrpav,sobkowiak,Major,Open,,02/Jun/14 18:55,18/Mar/21 14:33,
Bug,AMQ-5204,12717927,Embedded ActiveMQ with resource adapter disables SSL of JBoss 7,,smil,Major,Closed,Invalid,02/Jun/14 16:17,02/Jun/14 16:59,
Bug,AMQ-5202,12717048,Default cursor exceeds allocated memory on broker restart,,jkorab,Major,Open,,28/May/14 13:58,06/Jun/14 04:48,
Bug,AMQ-5201,12717022,STOMP consumers that doesn't ACK cause broker memory to fill up before prefetchLimit is reached,mattrpav,jgogstad,Major,Open,,28/May/14 11:04,18/Mar/21 14:30,
Bug,AMQ-5200,12716749,Dispatch of messages within JMSXGroupID is affected by maxPageSize,mattrpav,mattnathan,Major,Closed,Won't Fix,27/May/14 08:18,18/Mar/21 14:29,
Bug,AMQ-5199,12716303,"Outdated links on the ""How can I see what destinations are used""",,lichtin,Minor,Resolved,Fixed,23/May/14 10:46,23/May/14 13:20,
Bug,AMQ-5198,12716030,MessageConsumer and Producer are not thread safe,,Malli,Major,Resolved,Fixed,22/May/14 09:24,25/Sep/15 19:15,
Bug,AMQ-5197,12715773,"Cannot start activemq using ""ssh -c /my_activemq_install_path/bin/activemq start""",,snowch,Major,Open,,21/May/14 14:58,21/May/14 14:58,
Bug,AMQ-5196,12715635,"Corrupted Kahadb store after failover: ""Could not load journal record. Invalid location""",mattrpav,windeyu,Major,Closed,Abandoned,20/May/14 22:53,18/Mar/21 14:24,
Bug,AMQ-5195,12715622,AMQP protocol handler doesn't set session incoming capacity ,tabish,tabish,Minor,Resolved,Fixed,20/May/14 22:24,20/May/14 22:26,
Bug,AMQ-5194,12715564,5.8.0 Source Files Missing from sources jar and zip,,johnnyclark,Trivial,Closed,Not A Problem,20/May/14 18:35,21/May/14 16:02,
Bug,AMQ-5193,12715562,Java Files Started Appearing in activemq-all jar starting in 5.9.0,,johnnyclark,Major,Resolved,Fixed,20/May/14 18:28,05/Jun/14 09:35,
Bug,AMQ-5190,12714848,deadlock between producer and consumer,,randy@fixflyer.com,Major,Closed,Incomplete,16/May/14 19:25,22/May/14 16:14,
Bug,AMQ-5189,12714812,Rollback on XASession when closing back to pool,tabish,graben,Major,Resolved,Fixed,16/May/14 17:20,29/May/14 14:33,
Bug,AMQ-5188,12714574,AMQ broker throws OutOfMemoryError even when global flow-control memoryUsage limit is imposed,,msamson,Major,Open,,15/May/14 18:47,06/Jun/14 04:42,
Bug,AMQ-5187,12714571,Virtual destination consumers do not support retroactive message recovery,tabish,dhirajsb,Major,Resolved,Fixed,15/May/14 18:36,22/Jul/15 14:01,
Bug,AMQ-5186,12714479,AMQP producers aren't removed,dejanb,dejanb,Major,Resolved,Fixed,15/May/14 13:11,15/May/14 13:17,
Bug,AMQ-5185,12714347,Duplicate messages occur  for MQTT cleanSession=false client with network of brokers ,mattrpav,pcarman,Major,Open,,14/May/14 23:13,06/Dec/20 02:16,
Bug,AMQ-5184,12714136,Old WebConsole Move function does not work,,Wawan,Major,Closed,Fixed,14/May/14 08:59,18/Jun/14 13:12,
Bug,AMQ-5182,12713666,ActiveMQ web demo - chat example - Very slow on JBoss7 after AMQ-4801,gtully,greyfairer,Major,Resolved,Fixed,12/May/14 16:57,07/Oct/14 14:13,
Bug,AMQ-5181,12713636,Replicated LevelDB Corruption on Solaris,,super_ed_9000,Major,Closed,Won't Fix,12/May/14 13:40,03/Feb/17 15:03,
Bug,AMQ-5180,12713573,Links on http://activemq.apache.org/security.html out of date,,lichtin,Major,Resolved,Fixed,12/May/14 07:36,12/May/14 14:19,
Bug,AMQ-5179,12713513,queuesize can be unreliable ,,mrtkhosravi,Major,Closed,Cannot Reproduce,11/May/14 11:25,18/Dec/14 08:25,
Bug,AMQ-5174,12712617,Cannot use the JDBCIOExceptionHandler when kahadb is configured with lease-database-locker,gtully,paulgale,Critical,Resolved,Fixed,06/May/14 16:30,22/Dec/14 12:41,
Bug,AMQ-5173,12712588,Kaha DB cleanup fails to reclaim disk space after some time,,imran99,Major,Closed,Fixed,06/May/14 14:42,07/May/14 09:10,
Bug,AMQ-5172,12712293,Race conditions in ActiveMQ broker,,anujkhandelwal,Minor,Open,,05/May/14 11:34,06/May/14 07:20,
Bug,AMQ-5170,12712018,Selectors in AMQ through REST does not work properly,dejanb,joeluo,Major,Resolved,Won't Fix,02/May/14 19:38,26/May/14 11:23,
Bug,AMQ-5169,12711964,CLONE - heart-beat is disabled when connecting to web socket,,tcharl,Major,Closed,Duplicate,02/May/14 15:27,31/Mar/15 21:42,
Bug,AMQ-5168,12711959,CLONE - ActiveMQ 5.x does not support the notion of a grace-period for heart beats as supported by the STOMP protocol,tabish,tcharl,Major,Closed,Fixed,02/May/14 15:10,02/May/14 15:26,
Bug,AMQ-5167,12711935,ActiveMQ web-console fails to start in Karaf - missing import ,jbonofre,ieugen,Major,Resolved,Fixed,02/May/14 12:20,26/Jun/14 08:26,
Bug,AMQ-5166,12711710,MessageDatabase does not consistently apply tracker settings,,jahlborn,Minor,Resolved,Fixed,01/May/14 14:16,06/May/14 20:32,
Bug,AMQ-5165,12711418,Fix destination statistics queue name,dejanb,dejanb,Major,Resolved,Fixed,30/Apr/14 08:43,30/Apr/14 08:45,
Bug,AMQ-5164,12711133,QueueMasterSlaveSingleUrlTest.testAdvisory fails,gtully,kearls,Major,Resolved,Fixed,29/Apr/14 09:32,20/May/15 12:52,
Bug,AMQ-5162,12710546,Slave broker does not shutdown after persistence store lockout.,dejanb,dejanb,Major,Resolved,Fixed,25/Apr/14 13:04,27/May/14 13:31,
Bug,AMQ-5161,12710404,NullPointerException during async startup,,jahlborn,Major,Open,,24/Apr/14 20:01,29/Jul/15 02:21,
Bug,AMQ-5160,12710147,Wildcard subscriptions bypass Authentication / Authorization,dejanb,surfnerd,Critical,Resolved,Fixed,23/Apr/14 21:03,01/Jul/15 22:13,
Bug,AMQ-5159,12710062,STOMP browse gets null pointer exception if ACK mode is not AUTO,tabish,tabish,Major,Resolved,Fixed,23/Apr/14 15:30,23/Apr/14 15:34,
Bug,AMQ-5156,12710037,Multiple tests using durable subs are failing,gtully,kearls,Major,Resolved,Fixed,23/Apr/14 13:27,24/Apr/14 09:55,
Bug,AMQ-5155,12709955,Heartbeat fails in STOMP over WebSockets,tabish,bergamot,Minor,Resolved,Fixed,23/Apr/14 07:16,11/May/15 23:37,
Bug,AMQ-5154,12709851,"amq.js regression - old version in activemq-web, latest version in activemq-web-demo",,cwilso03,Major,Open,,22/Apr/14 19:26,22/Apr/14 19:53,
Bug,AMQ-5153,12709191,LevelDB does not store subscribedDestination for durable subscriptions,,badavis,Major,Resolved,Fixed,18/Apr/14 00:51,19/Apr/16 13:56,
Bug,AMQ-5152,12709061,Jetty requires creation of tmp directory under ACTIVEMQ_BASE,mattrpav,achris,Major,Closed,Not A Problem,17/Apr/14 14:43,18/Mar/21 14:15,
Bug,AMQ-5151,12708870,Incorrect authorization on virtual destination (wildcard),mattrpav,apauzies,Major,Closed,Not A Problem,16/Apr/14 19:02,16/Feb/21 20:38,
Bug,AMQ-5150,12708790,ActiveMQ failover seems not to work in 5.9.1 on MacOSX,,i.mochurad,Major,Closed,Not A Problem,16/Apr/14 15:25,28/Apr/14 16:12,
Bug,AMQ-5149,12708762,Potential deadlock ,dejanb,dejanb,Major,Resolved,Fixed,16/Apr/14 13:42,16/Apr/14 13:45,
Bug,AMQ-5147,12708601,Secure Websocket Transport causes HttpsClient handshaking fail,,xianhua,Critical,Open,,15/Apr/14 19:56,14/May/15 14:31,
Bug,AMQ-5146,12708506,RedeliveryPolicy exceeded for crashing consumer,gtully,gtully,Major,Resolved,Fixed,15/Apr/14 12:21,24/Nov/16 16:41,
Bug,AMQ-5145,12708471,JMS Failed to schedule job  Chunk stream does not exist,,sw_rajeev,Major,Closed,Incomplete,15/Apr/14 07:54,28/Apr/14 16:10,
Bug,AMQ-5144,12708258,stomp+nio+ssl very slow message sending,tabish,kibibyte,Major,Resolved,Fixed,14/Apr/14 13:30,08/May/14 16:58,
Bug,AMQ-5143,12708219,Lost Message with LevelDB,,ruralhunter,Critical,Closed,Incomplete,14/Apr/14 10:15,19/Jan/16 19:18,
Bug,AMQ-5142,12708058,Behavior when message expires while it's being processed,,MikeChao,Major,Closed,Invalid,11/Apr/14 23:51,12/Apr/14 00:36,
Bug,AMQ-5141,12707921,Message expiry that is done as part of a removeSubscription command should not use the clients credentials.,dejanb,tmielke,Major,Resolved,Fixed,11/Apr/14 11:31,01/Jun/17 10:57,
Bug,AMQ-5140,12707722,ArithmeticException: / by zero in HealthView.healthList() when using JMX-Health-Operations,,tom_m,Major,Resolved,Fixed,10/Apr/14 14:55,01/Jul/14 21:54,
Bug,AMQ-5139,12707662,Error while accessing Webservices when tomcat is not restarted for 1-2 days,mattrpav,deviduttap,Major,Closed,Invalid,10/Apr/14 08:16,03/Mar/21 17:45,
Bug,AMQ-5138,12706922,Useless code in VMTransport class,,sdcf,Minor,Resolved,Fixed,07/Apr/14 10:42,07/Apr/14 14:58,
Bug,AMQ-5136,12706626,MemoryUsage is not decremented on a JMS topic when rolling back a transacted session,gtully,barlabanov,Major,Resolved,Fixed,04/Apr/14 13:36,30/Apr/14 16:10,
Bug,AMQ-5134,12706576,scheduler/db-x.log can not delele,,woshiykk,Major,Closed,Incomplete,04/Apr/14 07:05,28/Apr/14 16:14,
Bug,AMQ-5133,12706473,Selector Worker thread consumes significant CPU when broker is idle,,koppenheim,Major,Closed,Cannot Reproduce,03/Apr/14 18:11,14/Nov/14 18:17,
Bug,AMQ-5132,12706454,Broker can't be started,,Albert Barmettler,Major,Closed,Won't Fix,03/Apr/14 16:16,06/Feb/17 14:35,
Bug,AMQ-5131,12706422,Add proton META_INF/services to the activemq-osgi bundle definition so AMQP works inside Karaf,,tabish,Major,Resolved,Fixed,03/Apr/14 13:58,03/Apr/14 21:12,
Bug,AMQ-5130,12706420,If a STOMP listener attempts to connect to an OpenWire transport connector the broker dies,,mpwestern,Major,Open,,03/Apr/14 13:54,06/Dec/20 02:27,
Bug,AMQ-5128,12705622,Provide SSL_OPTS to all tasks in shell scripts,dejanb,dejanb,Major,Resolved,Fixed,31/Mar/14 10:52,31/Mar/14 10:58,
