Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,AMQ-3860,12558127,doAddMessageReference missing setting priority into prepared statement therefore using wrong index for message itself ,davsclaus,mikmela,Major,Resolved,Not A Problem,25/May/12 15:59,18/Sep/12 14:17,
Bug,AMQ-3858,12557024,Failure to resolve local jmx url for sunJvm can result in npe,gtully,gtully,Major,Resolved,Fixed,23/May/12 15:53,23/May/12 19:32,
Bug,AMQ-3857,12556942,MessageServlet get messages does not return JMS Message Properties,tabish,giles7777,Major,Resolved,Fixed,23/May/12 00:22,24/Sep/12 21:05,
Bug,AMQ-3856,12556929,MessageServlet assumes TextMessages contain Text,tabish,giles7777,Major,Resolved,Fixed,22/May/12 21:56,29/May/12 14:21,
Bug,AMQ-3855,12556874,MQTT doesn't translate wildcards to ActiveMQ wildcards,rajdavies,rajdavies,Major,Resolved,Fixed,22/May/12 15:21,23/May/12 10:27,
Bug,AMQ-3854,12556698,Referencing old spring xsd in configuration files,dejanb,dejanb,Major,Resolved,Fixed,21/May/12 15:21,21/May/12 16:20,
Bug,AMQ-3853,12556621,Missing import in activemq-web-console,dejanb,geerzo,Minor,Resolved,Fixed,20/May/12 23:35,10/Sep/12 09:01,
Bug,AMQ-3852,12556606,Stomp transport allows durable topic subscriber to subscribe to a queue,tabish,jmkgreen,Minor,Resolved,Fixed,20/May/12 19:23,12/Jun/12 14:53,
Bug,AMQ-3851,12556454,Infinite TemqQueue advisory messages,dejanb,chrisdrobison,Major,Resolved,Fixed,18/May/12 20:58,04/Oct/12 11:40,
Bug,AMQ-3850,12556440,Missing org.apache.activemq.pool.PooledConnectionFactory,,michal.troicki,Major,Closed,Incomplete,18/May/12 19:43,23/May/12 19:32,
Bug,AMQ-3849,12556381,Typos in protobuf specs + generated Java code for KahaDB,,raulvk,Minor,Resolved,Fixed,18/May/12 11:17,13/Jul/12 14:10,
Bug,AMQ-3848,12556208,Messages Are Not Read With Multiple Consumers,davsclaus,opticyclic,Minor,Resolved,Not A Problem,17/May/12 09:20,08/Sep/12 09:40,
Bug,AMQ-3846,12556068,"The JMX message move, copy and remove operation do not take messages in FIFO order",tabish,dlharp,Major,Resolved,Fixed,16/May/12 16:07,26/Jun/12 22:21,
Bug,AMQ-3845,12556038,CachedLDAPAuthorizationMap doesn't handle the ldap connectino dying,dejanb,leachim,Major,Resolved,Fixed,16/May/12 14:05,11/Jun/12 09:29,
Bug,AMQ-3844,12556001,NullPointerException when removing connection info,gtully,antonioderrico,Major,Resolved,Fixed,16/May/12 09:55,20/May/12 14:19,
Bug,AMQ-3843,12555966,ActiveMQ 5.6.0 requires JDK now,,grambal,Major,Closed,Not A Problem,16/May/12 07:11,02/Aug/12 14:47,
Bug,AMQ-3842,12555923,test units should run discovery mechanism via loopback device,,rnfm7avr,Trivial,Closed,Not A Problem,15/May/12 22:57,21/May/12 12:55,
Bug,AMQ-3841,12555856,mKahaDB causes ArrayIndexOutOfBoundsException on restart after deleting existing queues,tabish,matt_altermatt,Major,Resolved,Fixed,15/May/12 18:26,31/May/12 15:35,
Bug,AMQ-3840,12555172,Stale release under http://www.apache.org/dist/activemq/activemq-cpp/source/,,sebb,Major,Closed,Fixed,14/May/12 18:09,14/May/12 21:30,
Bug,AMQ-3839,12555171,Broken link,,sebb,Major,Closed,Fixed,14/May/12 18:07,14/May/12 18:15,
Bug,AMQ-3838,12555131,Stomp-Transport: Multiple error frames generated,,alsoloplan,Major,Resolved,Not A Problem,14/May/12 13:15,22/May/12 13:16,
Bug,AMQ-3837,12555021,BrokerFacade returns more connections than expect when call  getConnections by connector name,,wangyin,Minor,Resolved,Fixed,12/May/12 15:14,17/Jul/12 23:04,
Bug,AMQ-3836,12554913,STOMP 1.0 protocol (SUBSCRIBE destination) broken on ActiveMQ 5.6.0,tabish,dmichellis,Major,Resolved,Fixed,11/May/12 14:31,31/May/12 20:27,
Bug,AMQ-3835,12554912,STOMP 1.0 protocol (read ACK) broken on ActiveMQ 5.6.0,,dmichellis,Major,Closed,Incomplete,11/May/12 14:27,13/Jul/12 14:55,
Bug,AMQ-3834,12554633,ActiveMQ broker hung when browsing messages on a durable topic,,buchi,Major,Closed,Incomplete,10/May/12 06:19,09/Jan/13 16:50,
Bug,AMQ-3832,12554462,Upgrade maven-bundle-plugin,dejanb,dejanb,Major,Resolved,Fixed,09/May/12 10:42,11/May/12 08:37,
Bug,AMQ-3831,12554314,Exit code is not properly returned when using RUN_AS_USER,,carlos,Major,Resolved,Fixed,08/May/12 12:34,17/Jul/12 23:04,
Bug,AMQ-3830,12554135,RAR Transacted Message Delivery (Option B JCA Spec 13-30) fail to manage Timeoutexception,,antonioderrico,Major,Open,,07/May/12 10:05,08/Sep/12 09:55,
Bug,AMQ-3829,12554112,browse message may break message order,,shooeugenesea.tw,Major,Closed,Fixed,07/May/12 04:28,08/May/12 01:50,
Bug,AMQ-3828,12553914,URISupport incorrectly handles parenthesis,tabish,barata,Minor,Resolved,Fixed,04/May/12 11:59,12/Jun/12 21:10,
Bug,AMQ-3827,12553867,The SslContext definition is not used by the https transport protocol.,,ccorsi,Major,Resolved,Fixed,04/May/12 05:01,09/May/12 09:11,
Bug,AMQ-3826,12553750,Lot of unmatched ackowledge warnings,,xbhanu,Major,Closed,Incomplete,03/May/12 12:59,21/May/12 12:56,
Bug,AMQ-3825,12553744,Exceptions in broker logs :- Transport failed: org.apache.activemq.transport.InactivityIOException: Channel was inactive for too (>30000) long:,,xbhanu,Major,Closed,Not A Problem,03/May/12 12:20,27/Jul/12 12:46,
Bug,AMQ-3823,12553518,AMQ 5.6 Stomp v1.1 support fail to respect the spec and trims all ws from message headers,dejanb,tabish,Major,Resolved,Fixed,01/May/12 18:36,25/Jul/12 11:57,
Bug,AMQ-3821,12553398,activemq-admin tool showing incorrect/inconsistent output occassionaly,,xbhanu,Major,Resolved,Incomplete,30/Apr/12 17:42,19/Sep/12 11:28,
Bug,AMQ-3819,12552652,high cpu with stomp+nio+ssl and many subscriptions,tabish,ripienaar,Major,Resolved,Fixed,25/Apr/12 13:53,01/May/12 13:29,
Bug,AMQ-3818,12552446,Delayed persistent messages are lost if the broker is hard killed during the delay.,,devdwain,Major,Closed,Duplicate,24/Apr/12 22:47,24/Apr/12 23:17,
Bug,AMQ-3817,12552203,Marshalled properties don't get updated if modified during preProcessDispatch (TraceBrokerPathPlugin looks broken),tabish,raulvk,Major,Resolved,Fixed,23/Apr/12 21:31,18/May/12 19:30,
Bug,AMQ-3816,12552088,Broker does not retain messages for a STOMP durable consumer if the broker restarts while the consumer was running,,buchi,Major,Closed,Cannot Reproduce,23/Apr/12 06:46,09/Jul/12 19:21,
Bug,AMQ-3814,12551801,MessageConsumer.receive() throwing InterruptedException after Thread suspension resulting in an JMSException being thrown upon subsequent attempt to close MessageConsumer.,,io42,Major,Closed,Incomplete,20/Apr/12 15:10,05/Jun/12 21:11,
Bug,AMQ-3812,12551717,"activemq-core won't deploy in Karaf, missing fusesource imports",dejanb,geerzo,Major,Resolved,Fixed,20/Apr/12 04:21,16/Jul/12 13:53,
Bug,AMQ-3811,12551482,Slave broker in the Master/Slave configuration doesn't process acks of running STOMP consumer and redelivers all the messages if the consumer restarts,,buchi,Major,Closed,Not A Problem,18/Apr/12 14:48,16/May/12 11:27,
Bug,AMQ-3810,12551207,Issue with STOMP on ActiveMQ being used on OSGI (KARAF),,vanny420,Major,Closed,Incomplete,17/Apr/12 12:13,06/Dec/12 22:46,
Bug,AMQ-3809,12551200,Simple ActiveMQ consumer dies on failover,,xbhanu,Major,Resolved,Duplicate,17/Apr/12 10:51,20/Apr/12 12:30,
Bug,AMQ-3808,12551052,Messages are not propagated via broker-to-broker with older (<5.6.0) brokers,,s1ngle,Major,Closed,Duplicate,16/Apr/12 12:58,17/Apr/12 14:38,
Bug,AMQ-3807,12551022,MBeans are not unregistered under WebSphere,davsclaus,christian.ohr,Minor,Resolved,Fixed,16/Apr/12 07:47,08/Sep/12 10:56,
Bug,AMQ-3806,12550845,Partial index updates can lead to bogus recovery for the vmcursor of a Q on startup,gtully,gtully,Major,Resolved,Fixed,13/Apr/12 15:36,13/Apr/12 15:45,
Bug,AMQ-3805,12550806,duplicate dispatch to durable sub with concurrent send transaction commit and activate,gtully,gtully,Major,Resolved,Fixed,13/Apr/12 09:57,20/Apr/12 15:43,
Bug,AMQ-3804,12550585,NullPointerException logged every 30 seconds while attempting to clear expired messages ,rajdavies,rajib_rashid,Major,Resolved,Fixed,11/Apr/12 21:20,16/Apr/12 17:42,
Bug,AMQ-3803,12549737,ActiveMQWASInitialContextFactory throws ClassCastException in WebSphere 8,,brent.shikoski,Minor,Resolved,Fixed,05/Apr/12 15:19,13/Apr/12 22:21,
Bug,AMQ-3802,12549697,Successful unsubscribing should not report inactive durable topic subscribers,,xbhanu,Major,Closed,Not A Problem,05/Apr/12 12:50,15/May/12 09:10,
Bug,AMQ-3801,12549677,Job scheduler can lose data on forced kill,dejanb,dejanb,Major,Resolved,Fixed,05/Apr/12 11:35,06/May/13 19:59,
Bug,AMQ-3798,12549305,Network connector does not establish connections to a slave broker after master failure,,hwiegard,Major,Open,,03/Apr/12 11:02,24/Oct/14 20:00,
Bug,AMQ-3797,12549282,org.apache.activemq.util.StringArrayEditor causes classloader leaks,davsclaus,mate,Major,Resolved,Fixed,03/Apr/12 07:18,03/Sep/12 08:37,
Bug,AMQ-3795,12549142,ActiveMQ standalone script not fully LSB compliant,,andreas.krause,Major,Closed,Fixed,02/Apr/12 10:44,12/Aug/15 17:03,
Bug,AMQ-3794,12548999,The body of StompFrame is truncated to 64 chars,,slavaschmidt@gmx.de,Critical,Resolved,Duplicate,01/Apr/12 12:55,09/Feb/15 04:19,
Bug,AMQ-3793,12548808,common use of activemq with failover transport causes deadlock,,career_gefei,Major,Closed,Duplicate,30/Mar/12 10:40,04/Dec/12 23:43,
Bug,AMQ-3792,12548749,use of the failover transport incorrectly suppresses javax.jms.InvalidClientIDException when clientId is already in use,gtully,gtully,Major,Resolved,Fixed,29/Mar/12 22:00,10/Jul/13 07:37,
Bug,AMQ-3791,12548676,"Flexibility, concurrency, security, and compatibility issues in CachedLDAPAuthorizationMap",dejanb,davaleri,Major,Resolved,Fixed,29/Mar/12 14:15,30/Jul/12 09:22,
Bug,AMQ-3789,12548457,Setting java.io.tmp makes problems with some shell commands,dejanb,dejanb,Major,Resolved,Fixed,28/Mar/12 09:08,26/Aug/13 18:35,
Bug,AMQ-3785,12547959,ActiveMQSslConnectionFactory does not detect ssl request in failover URIs when creating transports,gtully,jackf,Major,Resolved,Fixed,24/Mar/12 15:46,17/Dec/12 16:11,
Bug,AMQ-3783,12547929,Download page does not include any hashes,,sebb,Major,Resolved,Fixed,24/Mar/12 01:27,13/Aug/15 22:45,
Bug,AMQ-3782,12547390,FailoverTransport throws NPE,tabish,oczkins,Major,Resolved,Fixed,21/Mar/12 14:58,22/Mar/12 21:01,
Bug,AMQ-3781,12547252,Redelivery counter is not maintained across Session.close(),,raulvk,Major,Closed,Duplicate,20/Mar/12 18:24,14/May/12 21:33,
Bug,AMQ-3780,12547225,Non-persistent messages in the tmp-storage directory are not cleaned up when destination is deleted,tabish,tabish,Major,Resolved,Fixed,20/Mar/12 16:22,06/Apr/12 19:25,
Bug,AMQ-3777,12547170,Incorrect variable name in bin/activemq,tabish,richiethom,Trivial,Resolved,Fixed,20/Mar/12 10:08,20/Mar/12 13:29,
Bug,AMQ-3776,12547083,synchronization error in MessageListenerServlet.getAjaxWebClient,tabish,cdolan,Minor,Resolved,Fixed,19/Mar/12 20:50,20/Mar/12 13:36,
Bug,AMQ-3775,12547072,"KahaDB journal files retained after delay in ""unsubscribing"" durable subscriber from topic.",tabish,tabish,Major,Resolved,Fixed,19/Mar/12 19:21,29/Mar/12 14:50,
Bug,AMQ-3773,12547048,org.apache.activemq.ra.ActiveMQEndpointWorker run should not be synchronized,,jhliptak,Major,Closed,Duplicate,19/Mar/12 16:46,19/Mar/12 16:51,
Bug,AMQ-3771,12547010,AuthorizationEntry ignores groupClass when used with blueprint,,ldywicki,Major,Closed,Incomplete,19/Mar/12 12:00,19/Jul/18 10:18,
Bug,AMQ-3768,12546479,ClassCastException when running some Durable Consumer test cases,gtully,tabish,Major,Resolved,Fixed,14/Mar/12 21:14,23/Mar/12 18:57,
Bug,AMQ-3767,12546464,Documentation update for ActiveMQ Message Properties page,,jsherman1,Minor,Resolved,Fixed,14/Mar/12 19:19,14/Mar/12 21:34,
Bug,AMQ-3764,12546185,JMSAppender cannot connect to activemq using failover,,lsinji,Major,Open,,13/Mar/12 05:40,04/Dec/12 23:42,
Bug,AMQ-3763,12546117,Dead api links in on one of the Failover Transport doc,,sjavurek,Trivial,Resolved,Fixed,12/Mar/12 16:02,15/Mar/12 14:05,
Bug,AMQ-3762,12546089,Using bin/activemq init script uses current directory for resolving paths,,lmeadors,Minor,Open,,12/Mar/12 13:15,19/Sep/12 12:23,
Bug,AMQ-3760,12545495,Deadlock on Java Client when onMessage executes a synchronized method.,,amonguzz,Major,Closed,Fixed,07/Mar/12 13:20,04/Dec/12 21:08,
Bug,AMQ-3759,12545492,ActiveMQConnectionFactory blocks in case of ssl,,s1ngle,Major,Closed,Not A Problem,07/Mar/12 13:00,08/Mar/12 11:41,
Bug,AMQ-3756,12545196,Source archive misses or mangles the test stores - result in failed tests,tabish,tabish,Minor,Resolved,Fixed,05/Mar/12 16:15,05/Mar/12 16:15,
Bug,AMQ-3755,12544927,receiveNoWait blocked on same mutex as sending threads,,tagliola,Major,Closed,Cannot Reproduce,02/Mar/12 12:27,29/Mar/12 16:03,
Bug,AMQ-3754,12544923,intermittent failure of org.apache.activemq.transport.vm.VmTransportNetworkBrokerTest,tmielke,tmielke,Major,Resolved,Fixed,02/Mar/12 11:43,02/Mar/12 13:21,
Bug,AMQ-3753,12544915,Exception on stopping the broker - Timer already cancelled,rajdavies,xbhanu,Minor,Resolved,Fixed,02/Mar/12 11:09,17/Apr/12 14:51,
Bug,AMQ-3752,12544899,"Repeated call to PooledConnection.setClientID() with the same clientId should not raise a IllegalStateException(""Setting clientID on a used Connection is not allowed"")",tmielke,tmielke,Major,Resolved,Fixed,02/Mar/12 08:55,02/Mar/12 13:21,
Bug,AMQ-3751,12544824,Performance Module User Manual has incorrect username documentation on SPI Connection Factory,,jkorab,Minor,Resolved,Fixed,01/Mar/12 19:01,02/Mar/12 21:22,
Bug,AMQ-3749,12544779,Composite destinations break simple authorisation through role aggregation,gtully,gtully,Blocker,Resolved,Fixed,01/Mar/12 13:03,01/Mar/12 16:36,
Bug,AMQ-3748,12544750,ActiveMQEndpointWorker$1: Run method is synchronized,rajdavies,hoegertn,Major,Resolved,Fixed,01/Mar/12 08:45,01/Mar/12 16:59,
Bug,AMQ-3746,12544606,"Non Durable Topic subscription with prefetch=0, MessageConsumer.receivenowait() (or MessageConsumer.receive(timeout) hangs indefinitely",tabish,pgfox,Minor,Resolved,Fixed,29/Feb/12 13:07,28/Oct/12 18:58,
Bug,AMQ-3745,12544569,Exception while killing the broker,,xbhanu,Major,Closed,Cannot Reproduce,29/Feb/12 07:17,31/Jul/12 17:56,
Bug,AMQ-3744,12544389,FailoverTransport connects to inactive slave Broker,,migo,Major,Resolved,Fixed,28/Feb/12 08:46,21/Mar/12 15:47,
Bug,AMQ-3743,12544324,activemq-web-console WAR with SNAPSHOT dependencies breaks osgi Bundle-ClassPath in manifest,gtully,gtully,Minor,Resolved,Fixed,27/Feb/12 22:10,27/Feb/12 22:23,
Bug,AMQ-3742,12544312,STOMP subscriber does not receive TextMessage with null body sent from JMS,tabish,david@inomial.com,Major,Resolved,Fixed,27/Feb/12 21:02,27/Feb/12 21:37,
Bug,AMQ-3741,12544257,Deadlock on Broker when JMX is enabled,,s1ngle,Critical,Closed,Fixed,27/Feb/12 14:11,06/Mar/12 16:13,
Bug,AMQ-3739,12544177,ActiveMQ broker stops functioning,,mzruya,Critical,Closed,Not A Problem,26/Feb/12 16:51,19/Jul/12 11:49,
Bug,AMQ-3738,12544010,Cursors not dealing with topic memoryLimit overflow,,jkorab,Major,Open,,24/Feb/12 16:07,19/Sep/12 12:21,
Bug,AMQ-3737,12543861,Possible leak in ManangedRegionBroker unregisterDestination,gtully,tabish,Minor,Resolved,Fixed,23/Feb/12 16:28,23/Feb/12 17:15,
Bug,AMQ-3736,12543799,Kaha DB Db.data file is growing,,krishnadasants,Major,Closed,Incomplete,23/Feb/12 05:02,22/Jan/21 08:53,
Bug,AMQ-3735,12543779,Java service wrapper ${activemq.conf} not found,,chrisdrobison,Major,Resolved,Fixed,23/Feb/12 01:23,23/Feb/12 14:14,
Bug,AMQ-3733,12543674,Topic subscriber is  assumed to be slow consumer when prefetch is set to one. ,gtully,pgfox,Major,Resolved,Fixed,22/Feb/12 13:13,16/Mar/12 14:57,
Bug,AMQ-3732,12543589,Different methods synchronizing on different mutexes when changing the same field,tabish,philliph,Major,Resolved,Fixed,21/Feb/12 23:13,05/Mar/12 22:09,
Bug,AMQ-3731,12543407,Suspicious NPE in log when network bridge cannot be established and loggingBrokerPlugin configured,tabish,tabish,Trivial,Resolved,Fixed,20/Feb/12 21:44,20/Feb/12 21:48,
Bug,AMQ-3729,12543352,Stomp wireformat and codec block on telnet CRLF CRLF header separator,gtully,gtully,Major,Resolved,Fixed,20/Feb/12 14:45,20/Feb/12 15:00,
Bug,AMQ-3728,12543322,Broker stops to accept messages,,mslama,Major,Closed,Incomplete,20/Feb/12 10:27,07/Aug/15 21:27,
Bug,AMQ-3727,12543159,activemq-web-console: AjaxServlet not working in OSGi container,davsclaus,themel,Minor,Resolved,Fixed,18/Feb/12 17:33,20/Sep/12 08:07,
Bug,AMQ-3726,12543086,JavaDoc on main banner points ActiveMQ 5.5.0 JavaDocs and not 5.5.1,,jsherman1,Minor,Resolved,Fixed,17/Feb/12 19:53,01/Sep/12 16:13,
Bug,AMQ-3725,12543079,Kahadb error during SAN failover delayed write - Allow kahaDB to recover in a similar manner as the JDBC store using the IOExceptionHandler,dejanb,jsherman1,Major,Resolved,Fixed,17/Feb/12 18:57,13/Mar/17 13:41,
Bug,AMQ-3724,12542895,Dynamic Failover Blocks NetworkConnector & Queue MBean Creation,,sully6768,Major,Resolved,Fixed,16/Feb/12 17:40,17/Feb/12 12:49,
Bug,AMQ-3722,12542847,"""activemq-admin browse"" help command prints incorrect argument name for password in sample usage ",,pgfox,Trivial,Resolved,Fixed,16/Feb/12 11:04,16/Feb/12 14:22,
Bug,AMQ-3719,12542745,Tracked command IOException causes FailoverTransport to hang until failure occurs for untracked command,tabish,mserrano,Critical,Resolved,Fixed,15/Feb/12 20:12,14/Mar/12 21:32,
Bug,AMQ-3717,12542593,Published system requirements are inaccurate,,petercgrant,Major,Resolved,Fixed,14/Feb/12 20:45,22/Aug/12 19:18,
Bug,AMQ-3716,12542563,NetworkBridge with conduitSubscriptions=true will leak consumer info in org.apache.activemq.network.DemandForwardingBridgeSupport#subscriptionMapByRemoteId map ,gtully,gtully,Major,Resolved,Fixed,14/Feb/12 16:28,15/Feb/12 12:35,
Bug,AMQ-3715,12542419,activemq-all.jar is missing the slf4j-log4j12 dependency,,jsherman1,Major,Resolved,Fixed,13/Feb/12 16:52,13/Feb/12 21:24,
Bug,AMQ-3713,12542378,tmpDB.data file grows irreversibly,,sreepanchajanyam,Major,Closed,Incomplete,13/Feb/12 08:41,13/Jun/12 18:34,
Bug,AMQ-3712,12542362,ActiveMQ browser shows negative message count with messages dequeued count greater than messages enqueued,,sheetalsungard,Minor,Open,,13/Feb/12 06:39,04/Mar/13 18:52,
Bug,AMQ-3710,12541960,Activemq broker hangs,,krishnadasants,Major,Closed,Incomplete,09/Feb/12 11:26,22/Jan/21 08:53,
Bug,AMQ-3709,12541891,Patch to fix invalid XHTML in web-console's 404 and 500 pages,,labthug,Major,Resolved,Fixed,08/Feb/12 22:44,08/Feb/12 23:11,
Bug,AMQ-3704,12541599,Connection stats are incorrect,,xbhanu,Major,Closed,Incomplete,07/Feb/12 11:06,02/Aug/12 13:28,
Bug,AMQ-3700,12541440,java.util.ConcurrentModificationException in org.apache.activemq.broker.region.Queue.iterate(),tabish,tabish,Minor,Resolved,Fixed,06/Feb/12 16:49,06/Feb/12 16:59,
Bug,AMQ-3698,12541255,Error printed when invoking activemq shell script,,rhuiser,Minor,Closed,Cannot Reproduce,05/Feb/12 16:50,07/Feb/12 14:51,
Bug,AMQ-3697,12541252,Messages not delivered to connecter consumer,,williamd,Major,Closed,Incomplete,05/Feb/12 15:17,12/Jun/12 21:14,
Bug,AMQ-3695,12541072,Failover using a JDBC Message Store and Virtual Topic can result in a lost message if queue is empty,gtully,gtully,Major,Resolved,Fixed,03/Feb/12 13:39,02/May/13 02:29,
Bug,AMQ-3694,12540729,"Blocked/Slow advisory consumers in duplex network connector, eventually breaks request/reply with temps",gtully,gtully,Major,Resolved,Fixed,01/Feb/12 15:18,20/Jun/13 13:37,
Bug,AMQ-3691,12540540,Messages left in the queue unconsumed,,bhaskar_annamalai,Major,Closed,Incomplete,31/Jan/12 12:09,01/Jun/12 14:44,
Bug,AMQ-3688,12540341,slave fail if client connected to master via SSL in master/slave configuration,,slx,Major,Closed,Won't Fix,30/Jan/12 10:25,29/Nov/12 21:36,
Bug,AMQ-3686,12540293,Http Tunnel Servlet: Connection reset on the client,,aanno,Major,Open,,29/Jan/12 12:34,11/Mar/12 16:00,
Bug,AMQ-3685,12540135,Failover cluster update broken when url contains server side options,dejanb,dejanb,Major,Resolved,Fixed,27/Jan/12 15:06,11/Mar/19 12:51,
Bug,AMQ-3684,12540024,Potential deadlock in vm transport setListener when sender is blocked pending space,gtully,gtully,Major,Closed,Fixed,27/Jan/12 11:31,10/Apr/12 09:43,
Bug,AMQ-3681,12539772,DatabaseLocker should first cancel locking SQL statement before closing the SQL connection,rajdavies,metatech,Major,Resolved,Fixed,25/Jan/12 14:41,16/Apr/12 13:29,
Bug,AMQ-3680,12539703,Cleanup of temporary destinations by PooledConnection and ConnectionPool either leaks temp dests or deletes too many,tabish,artnaseef,Major,Resolved,Fixed,25/Jan/12 00:39,13/Apr/12 20:55,
Bug,AMQ-3679,12539702,Bad osgi metadata for activeio-core introduced with fix for AMQ-3461,dejanb,mckibben,Major,Resolved,Fixed,25/Jan/12 00:31,25/Jan/12 08:44,
Bug,AMQ-3678,12539600,Active Durable Topic Consumer is not re-assigned to Topic after it is deleted and recreated,rajdavies,dominict,Major,Resolved,Fixed,24/Jan/12 12:09,16/Apr/12 05:48,
Bug,AMQ-3677,12539475,NullPointerException in MessageDatabase leaves message stuck in KahaDB,,furn,Major,Closed,Duplicate,23/Jan/12 14:22,03/Feb/12 22:09,
Bug,AMQ-3676,12539363,Setting OptimizeAcknowledge on a consumer with a small prefetch size appears to prevent messages from being acknowledged,,furn,Major,Closed,Not A Problem,22/Jan/12 23:08,23/Jan/12 22:36,
Bug,AMQ-3675,12539342,Removing a DurableTopicSubscription leaves subscription in active subscriptions map,tabish,dominict,Minor,Resolved,Fixed,22/Jan/12 18:12,24/Jan/12 20:40,
Bug,AMQ-3674,12539340,TopicRegion removes durableScriber from durableSubscriptions when it is active; but leaves subscription on Topic,tabish,dominict,Minor,Resolved,Fixed,22/Jan/12 17:57,24/Jan/12 22:18,
Bug,AMQ-3673,12539166,Unexpected behavior in FailoverTransport when hosts are unknown,tabish,notiriel,Minor,Resolved,Fixed,20/Jan/12 16:37,23/Jan/12 20:47,
Bug,AMQ-3672,12539165,NPE exception when querying a starting broker use JMX program ,tabish,tabish,Trivial,Resolved,Fixed,20/Jan/12 16:32,20/Jan/12 17:13,
Bug,AMQ-3670,12539116,Fix NACK support for Stomp,dejanb,dejanb,Major,Resolved,Fixed,20/Jan/12 10:16,20/Jan/12 11:01,
Bug,AMQ-3669,12539109,"Pending producer with qMirror, messages are not spooled to disk",,darius.schier,Major,Resolved,Fixed,20/Jan/12 09:37,02/Jun/17 09:35,
Bug,AMQ-3668,12539085,When ,,ankitajain,Major,Closed,Abandoned,20/Jan/12 05:10,23/Jan/12 21:08,
Bug,AMQ-3666,12538650,Javascript AMQ Connector XML response truncated in Firefox,,neanton,Minor,Closed,Duplicate,17/Jan/12 16:47,19/Jan/12 00:30,
Bug,AMQ-3665,12538633,Velocity's IntroSpectionCache causes OutOfMemoryError on large AMQ stores when running activem-admin journal-audit,tmielke,tmielke,Major,Resolved,Fixed,17/Jan/12 14:28,23/Jan/12 13:37,
Bug,AMQ-3664,12538611,Not all messages will be acknowledged when optimizeAcknowledge is true,tabish,matw,Critical,Resolved,Fixed,17/Jan/12 09:38,18/Sep/12 10:16,
Bug,AMQ-3663,12538506,Error when starting active MQ :Transport Connector could not be registered in JMX: Failed to bind to server socket,,ghoshea,Critical,Resolved,Not A Problem,16/Jan/12 12:03,03/Jan/13 23:53,
Bug,AMQ-3662,12538504,JVM appears hung: Timed out waiting for signal from JVM error when starting ActiveMQ,,ghoshea,Critical,Closed,Not A Problem,16/Jan/12 11:53,23/Jan/12 13:43,
Bug,AMQ-3660,12538456,amq.js breaks messages longer than 4KB in Firefox,,claudio.squarcella,Minor,Closed,Abandoned,15/Jan/12 20:42,19/May/16 21:12,
Bug,AMQ-3658,12538175,TransportListener is not notified on send operation,,mcekal,Minor,Closed,Not A Problem,12/Jan/12 10:33,13/Jan/12 16:13,
Bug,AMQ-3657,12537626,Messages getting dispatched in a single thread even with multiple consumer sessions if prefetchPolicy.queuePrefetch is more than 1,,techbuddy,Major,Closed,Not A Problem,07/Jan/12 06:23,26/Jan/12 11:00,
Bug,AMQ-3656,12537594,Activemq hung or slows down significantly when high number of connections occurs,,yhuang1etrade,Major,Closed,Incomplete,06/Jan/12 21:19,12/Jun/12 21:15,
Bug,AMQ-3655,12537536,"No information of destinations is present on web console or jconsole even my activemq_msgs, have lots of destinations when broker starts up",,wangyin,Major,Closed,Fixed,06/Jan/12 16:19,13/Feb/12 08:48,
Bug,AMQ-3654,12537523,JDBC Master/Slave : Slave cannot acquire lock when the master loose database connection.,gtully,rmartin,Critical,Resolved,Fixed,06/Jan/12 15:11,20/Aug/12 11:31,
Bug,AMQ-3653,12537308,content-length header should be considered only for SEND frames,dejanb,dejanb,Major,Resolved,Fixed,05/Jan/12 12:32,17/Jan/12 16:15,
Bug,AMQ-3651,12537199,"If the broker binds RMI registry port when it starts up, the broker should release RMI registry port when it shuts down",chirino,chirino,Major,Resolved,Fixed,04/Jan/12 15:19,04/Jan/12 15:35,
Bug,AMQ-3650,12537163,Only 7 retries after XA Rollback,,soemeier,Major,Closed,Not A Problem,04/Jan/12 10:08,05/Jan/12 14:02,
Bug,AMQ-3649,12537157,NPE when KahaDB fails to store to Journal with EOFException,,sslavic,Trivial,Resolved,Fixed,04/Jan/12 09:47,13/Jan/12 14:10,
Bug,AMQ-3648,12537142,ActiveMQ crashed with an error: Chunk stream does not exist at page...,,charry,Major,Closed,Duplicate,04/Jan/12 06:47,13/Jan/12 14:04,
Bug,AMQ-3643,12536256,vmQueueCursor does not honour system wide memoryUsage limit,,tmielke,Critical,Open,,23/Dec/11 09:16,30/Oct/13 16:47,
Bug,AMQ-3642,12535843,slow message producer using stomp with receipt (depending on message size),,frickelnix,Major,Closed,Not A Problem,20/Dec/11 13:28,03/Jan/12 14:03,
Bug,AMQ-3641,12535820,ActiveMQMessageConsumer dispatches messages while holding mutex,,tinche,Major,Closed,Not A Problem,20/Dec/11 10:17,03/Jan/12 14:05,
Bug,AMQ-3637,12535341,NullPointerException while loading node from kahadb during vmcursor replay,gtully,gtully,Major,Resolved,Fixed,15/Dec/11 17:34,16/Dec/11 10:14,
